,photoid,specid,ra,dec,z,dl,logstmass,logsfr,envflag
281,1237667322723827770,2523175021405300736,194.509924,26.859501,0.024524,107.01,10.443,-3.8046,1
282,1237667916492636293,2937572437849565184,181.51492,20.608083,0.024377,106.357,10.8336,-1.3107,1
283,1237667442438176777,2524353972479748096,195.121465,26.675358,0.023955,104.483,10.3333,-3.9655,1
284,1237661384380907536,1792543752531765248,139.822741,34.008181,0.023756,103.597,10.4601,-3.904,1
285,1237662264315019497,2034662005285087232,210.947261,9.523691,0.023432,102.16,10.8007,-3.6948,1
286,1237667444585595059,2523267930137847808,195.184284,28.337265,0.026408,115.393,10.3386,-3.868,1
287,1237667915953537123,2821647073659611136,176.003298,20.029323,0.022683,98.839,10.608,-3.7874,1
288,1237667915955568740,2936489968618465280,181.004121,20.33741,0.022755,99.157,10.1867,-3.8667,1
289,1237668298739482675,2936509484949858304,181.417054,20.555721,0.025554,111.59,10.6903,-3.5862,1
290,1237664289935130687,1997421264595085312,200.751597,13.95065,0.024259,105.832,10.1558,-0.1593,1
291,1237667324334440636,2522160166367946752,194.59044,28.148753,0.026278,114.812,10.3384,-3.9651,1
292,1237667324334571849,2523255835509942272,194.979547,28.128356,0.025233,110.163,10.1048,-4.2299,1
293,1237667444048658683,2523279749887846400,194.942174,27.857228,0.026989,117.98,10.18,-4.0882,1
294,1237667323797962757,2523302564754122752,195.473879,27.624446,0.026211,114.513,11.108,-3.3868,1
295,1237667915416731782,2821658893409609728,176.237299,19.731889,0.025847,112.894,10.4826,-3.9475,1
296,1237667442974851089,2522047466426099712,194.651497,27.104132,0.026492,115.764,10.4801,-3.8514,1
297,1237667443511525432,2522054888129587200,194.28923,27.466403,0.02485,108.459,10.5535,-3.8686,1
298,1237667444048658858,2522178033431898112,194.986047,27.930025,0.025707,112.27,10.0487,-4.0032,1
299,1237667323797700726,2523283598178543616,194.946451,27.710301,0.027983,122.419,10.6351,-3.4284,1
300,1237668298739548284,2937576561018169344,181.475917,20.572523,0.023849,104.012,10.8681,-3.5613,1
301,1237668298739482674,2937588930523981824,181.405979,20.555696,0.024102,105.134,10.7804,-3.6961,1
302,1237667443511328799,2522124981995857920,193.638262,27.632762,0.024389,106.41,10.3927,-1.9259,1
303,1237664289935196362,1997408345333458944,200.958812,13.895605,0.022625,98.583,10.1745,-0.7225,1
304,1237665440442351757,2264205936962856960,195.669999,28.371302,0.024727,107.912,10.2997,-4.0677,1
305,1237667444585595093,2264217206957041664,195.217014,28.366127,0.025477,111.245,10.6553,-3.8471,1
306,1237667253482553389,2264244144991922176,194.445986,29.149512,0.023857,104.045,10.0546,-4.1765,1
307,1237667444048658521,2523275076963428352,194.892163,27.946836,0.023951,104.466,10.3947,-3.9131,1
308,1237667733968912529,2827166342170306560,177.51689,21.279839,0.025584,111.723,10.0782,-4.2127,1
309,1237667915955699844,2936497390321952768,181.372359,20.246737,0.023641,103.087,10.6469,-3.737,1
310,1237667252945748053,2264246618893084672,194.538441,28.708561,0.025368,110.763,10.1545,-0.5303,1
311,1237665440979157097,2264207861108205568,195.518433,28.894577,0.027056,118.279,10.2763,-4.1379,1
312,1237667444585463852,2522171711240038400,194.757545,28.225356,0.026754,116.932,10.6225,-3.458,1
313,1237667443511722010,2523184642132043776,194.633601,27.456334,0.02342,102.106,10.0172,-4.2073,1
314,1237667322723041287,2522103816397023232,192.426223,26.892024,0.022851,99.584,10.7391,-1.0069,1
315,1237667324334374924,2522142024426088448,194.374967,28.188072,0.023128,100.814,10.4621,-3.9018,1
316,1237667442974654664,2523193438225065984,194.206892,27.093912,0.023081,100.604,10.2901,-3.7154,1
317,1237668298739548227,2936510859339393024,181.464455,20.521955,0.023789,103.743,10.66,-3.7299,1
318,1237661126155501585,1792556122037577728,140.010468,33.710468,0.02326,101.399,10.4338,-4.0634,1
319,1237665440978829404,2264230126218668032,194.62609,28.85884,0.026647,116.457,10.1046,-4.1257,1
320,1237667442974654524,2522065058612144128,194.181324,27.178795,0.02531,110.505,10.9976,-3.4915,1
321,1237662529523744971,1997394601438111744,201.218737,14.077197,0.024313,106.072,10.0057,-0.9639,1
322,1237667322722844715,2519809966672472064,191.924864,26.981613,0.023855,104.037,10.8398,-3.4383,1
323,1237667324334506008,2523245665027385344,194.76625,28.123698,0.026452,115.587,10.9247,-3.5225,1
324,1237667444048855252,2524356446380910592,195.459256,27.893544,0.025181,109.93,10.3356,-4.0198,1
325,1237667916491260062,2825051161675982848,178.090441,20.651842,0.023006,100.272,10.1809,-1.6408,1
326,1237667916492242992,2936477049356838912,180.487032,20.624684,0.022666,98.763,10.2413,0.3678,1
327,1237667915955634489,2937591679303051264,181.165996,20.228079,0.023924,104.344,10.2178,-3.6016,1
328,1237661949725114557,1912950448906594304,202.378709,11.745878,0.024128,105.25,10.8088,-3.6263,1
329,1237662237477568543,2034521817552545792,210.768571,8.947505,0.023066,100.537,10.4927,-3.5449,1
330,1237667442974720162,2522055437885401088,194.402257,27.031369,0.024526,107.018,10.2157,-4.2326,1
331,1237667444585005256,2522117560292370432,193.637317,28.376769,0.023358,101.832,10.4695,-3.8602,1
332,1237667915955568663,2936488319351023616,181.006128,20.232316,0.024453,106.693,10.9985,-3.209,1
333,1237667444048789811,2522187929036548096,195.197519,27.922157,0.028575,125.06,10.1343,-4.1192,1
334,1237667444048724176,2522191777327245312,195.178482,27.963083,0.028093,122.91,10.2972,-4.0936,1
335,1237667442974457860,2522081826164467712,193.59285,27.084175,0.028164,123.224,10.1818,-4.2145,1
336,1237667444585594903,2523265456236685312,195.074697,28.202398,0.028444,124.479,11.0521,-3.2982,1
337,1237667324334243951,2523232196009945088,194.045738,28.163169,0.028999,126.956,10.0532,0.0003,1
338,1237667444585726198,2264205112329136128,195.559644,28.352645,0.028847,126.277,10.1035,-4.2208,1
339,1237665427553124486,2264208685741926400,195.35448,28.677225,0.029152,127.644,10.0802,-0.0128,1
340,1237667293189505239,2576106602792773632,139.278843,20.069695,0.027837,121.768,11.0747,-3.3873,2
341,1237667324330705012,2514223891807758336,184.965232,28.422592,0.02652,115.889,10.5916,-3.7952,2
342,1237667324329656402,2509732936195008512,182.094186,28.333667,0.027286,119.307,10.2427,-4.1639,2
343,1237663917879263441,2108873821875365888,124.008167,57.959458,0.027543,120.453,10.3011,-3.762,2
344,1237659326566236248,1319727910189295616,247.638692,39.830741,0.024556,107.151,10.3408,-3.9196,2
345,1237654879128715441,660981619510765568,220.192143,3.09885,0.025182,109.935,10.2922,-4.0686,2
346,1237667209992536151,2513075726488463360,184.922119,28.785747,0.025831,112.821,10.2304,-4.091,2
347,1237663918416003158,2107796007969384448,123.210732,57.921523,0.026864,117.424,10.5185,-2.9387,2
348,1237667209992536103,2513076826000091136,184.922075,28.825505,0.024999,109.122,10.4282,-4.0207,2
349,1237663918416003315,2107808927231010816,123.243067,57.88362,0.027194,118.897,10.3419,-3.8574,2
350,1237654879665717370,659777929105926144,220.456537,3.443755,0.027024,118.139,10.107,-4.4031,2
351,1237663918416331029,2108920001363732480,123.785349,58.682488,0.026926,117.7,10.1999,-4.0659,2
352,1237667323793965152,2514252479110080512,185.297284,28.078321,0.027421,119.911,10.1887,-4.0295,2
353,1237654879665586208,660979970243323904,220.132713,3.509282,0.027364,119.656,10.1519,-4.1964,2
354,1237667444581662743,2513077375755905024,184.923334,28.724785,0.025432,111.048,10.6261,-3.8065,2
355,1237667430630096945,2576112924984633344,139.208372,20.198497,0.027665,120.999,11.1489,-3.2687,2
356,1237667209992536264,2512026517333108736,184.932849,28.862831,0.025499,111.346,10.1537,-3.5974,2
357,1237651211750867206,399759917868673024,258.158718,57.322411,0.02663,116.381,10.2503,-2.6124,2
358,1237667211048845369,2578475226186672128,141.180901,22.322926,0.026787,117.08,10.0156,-0.0485,2
359,1237663789031883036,2108885916503271424,123.698474,58.208893,0.025031,109.265,10.252,-4.0285,2
360,1237651822174339182,660989041214253056,220.09228,3.735764,0.025958,113.385,10.0973,-3.8349,2
361,1237663788494880944,2108891963817224192,124.062091,57.709316,0.02639,115.312,10.4545,-4.0466,2
362,1237667324330705011,2514224441563572224,184.972515,28.385866,0.026501,115.808,10.465,-3.9944,2
363,1237651821637337119,659815312501270528,219.824793,3.368354,0.027943,122.239,10.6675,-3.7296,2
364,1237663789031883034,2108886466259085312,123.673641,58.225203,0.026881,117.498,10.825,-3.6261,2
365,1237667444044792027,2512021019774969856,184.967061,28.208303,0.026795,117.117,10.1676,-3.7454,2
366,1237667324329525258,2509719467177568256,181.800715,28.350416,0.026846,117.346,10.151,-4.1546,2
367,1237667323792588832,2506428353930618880,181.623913,27.949917,0.027291,119.328,10.4246,-3.4767,2
368,1237659326566170748,1319708393857902592,247.336437,39.820418,0.026091,113.981,10.4171,-3.9162,2
369,1237659326566170640,1319703446055577600,247.387835,39.902966,0.025447,111.115,10.0698,-4.2196,2
370,1237651822174208125,659809814943131648,219.915734,3.72085,0.026108,114.056,10.1852,-4.1285,2
371,1237651821637664892,660972548539836416,220.607104,3.231942,0.025808,112.72,10.8118,-3.4779,2
372,1237663917879328834,2108872172607924224,124.321452,58.056652,0.025251,110.241,10.3995,-3.9944,2
373,1237655472357572615,918765699977996288,247.644026,40.187322,0.027942,122.236,10.0261,-3.3087,2
374,1237659330315485435,1319567656369547264,247.282277,39.148476,0.02699,117.988,10.0719,-4.0897,2
375,1237667323792588883,2506428903686432768,181.695619,27.9099,0.026021,113.669,10.3461,-4.0363,2
376,1237663918416068761,2108896911619549184,123.41465,58.135251,0.027027,118.153,10.6616,-3.7704,2
377,1237667324330704955,2512030090745899008,184.910731,28.495407,0.027684,121.082,10.6198,-3.8075,2
378,1237663918416199874,2108907356980013056,123.686552,58.279857,0.027501,120.264,10.2721,-3.897,2
379,1237667444043743321,2507549031174006784,182.121599,28.241655,0.02705,118.253,10.0428,-1.151,2
380,1237667444043481171,2509726339125241856,181.524591,28.23804,0.027338,119.539,10.7608,-3.5794,2
381,1237651821637206253,659835378588477440,219.541281,3.340048,0.02654,115.978,10.2623,-4.0146,2
382,1237659326029299787,1319691076549765120,246.994483,39.603974,0.026138,114.187,10.3733,-3.9096,2
383,1237654879665520708,660988766336346112,220.070258,3.659056,0.027921,122.141,10.3413,-3.8716,2
384,1237663789031948495,2108915878195128320,124.135983,58.274865,0.027398,119.808,10.1475,-4.1887,2
385,1237667323792588960,2509729087904311296,181.665743,28.025525,0.027997,122.478,10.1014,-4.2788,2
386,1237663918416199862,2108909556003268608,123.603611,58.29796,0.026532,115.946,10.3096,-2.8971,2
387,1237663918416003078,2107799856260081664,122.972968,57.951877,0.02775,121.378,10.4469,-1.2359,2
388,1237655472894378045,918752780716369920,248.082471,40.575058,0.027953,122.286,10.4258,-3.8925,2
389,1237663918416199935,2108905157956757504,123.575856,58.382395,0.026627,116.367,10.3548,-0.522,2
390,1237654879664865340,659851871262894080,218.516529,3.747629,0.024356,106.263,10.2915,-3.9474,2
391,1237651212287803641,399739027147745280,258.947525,57.30187,0.026632,116.389,10.3097,-3.8819,2
392,1237654879665717357,660977221464254464,220.445461,3.455413,0.027975,122.383,10.2012,-4.1496,2
393,1237667293189505136,2576104128891611136,139.240339,20.029042,0.027573,120.589,10.3869,-3.8829,2
394,1237663918416330847,2108915603317221376,124.062975,58.589722,0.026325,115.024,10.0688,-4.4094,2
395,1237667293188718632,2572855346926217216,137.406024,19.468967,0.027843,121.792,10.7911,-3.0114,2
396,1237659330852159686,1319696574107904000,247.249021,39.683875,0.027874,121.931,10.2824,-3.999,2
397,1237659326029365421,1319585523433498624,247.192436,39.463166,0.026038,113.743,10.2016,-4.0962,2
398,1237667783889584145,2746130684476155904,139.226875,17.077466,0.027608,120.744,10.43,-3.7369,2
399,1237667324330770543,2514237085947291648,185.042525,28.388965,0.025486,111.288,10.3338,-4.0038,2
400,1237659326029365294,1319587447578847232,247.163083,39.552837,0.026729,116.822,10.8175,-3.7034,2
401,1237655373572997268,918796211425667072,247.349136,40.874958,0.027462,120.091,10.6339,-3.7704,2
402,1237651821637599373,659780952762902528,220.494729,3.38997,0.025633,111.943,10.5313,-3.8494,2
403,1237651225172705483,399759642990766080,258.373679,57.342128,0.027835,121.758,10.0108,-4.049,2
404,1237663918416068839,2107810851376359424,123.321806,58.010514,0.026096,114.004,10.0604,-0.5932,2
405,1237667293188718744,2573854528117958656,137.39667,19.508558,0.0278,121.602,10.4436,-2.8772,2
406,1237667293188653097,2572844351809939456,137.2572,19.472741,0.027952,122.28,10.2533,-3.5522,2
407,1237651212287738018,399830286612850688,258.845741,57.411194,0.027303,119.381,11.3957,-3.1662,2
408,1237651821637533715,659791398123366400,220.219558,3.418326,0.027556,120.511,10.5603,-3.8725,2
409,1237654879665586216,660976396830533632,220.162611,3.469738,0.026651,116.475,10.9412,-3.6335,2
410,1237667324330967097,2512049607077292032,185.504098,28.431076,0.027227,119.043,10.5703,-3.8518,2
411,1237651822174339208,659794146902435840,220.114594,3.68554,0.027931,122.184,10.1351,-4.1545,2
412,1237654879665389805,659807341041969152,219.815307,3.677497,0.027559,120.526,10.2619,-3.9718,2
413,1237651821637533749,660979145609603072,220.241925,3.451571,0.027103,118.492,10.3267,-3.9562,2
414,1237651212287868961,399743700072163328,259.031298,57.238262,0.027229,119.054,10.0694,-4.0888,2
415,1237655472894312565,918751131448928256,247.893875,40.565595,0.027329,119.498,10.6216,0.0048,2
416,1237654879664996572,658658901213865984,218.89894,3.689246,0.027969,122.354,10.4823,-1.276,2
417,1237654879665651888,659783151786158080,220.383783,3.599225,0.025601,111.798,10.4917,-3.8591,2
418,1237651821637468425,659802668117551104,220.122516,3.432758,0.024533,107.049,10.5063,-3.8249,2
419,1237659326029365383,1319583599288150016,247.185237,39.515504,0.027357,119.622,10.2563,-4.089,2
420,1237663789031751800,2108883717480015872,123.585456,57.875162,0.026788,117.085,10.2538,-4.068,2
421,1237658300056666510,1334319527038576640,125.878022,4.29951,0.027457,120.07,10.8299,-3.5906,2
422,1237667485919608909,2743985813057464320,139.143003,17.918993,0.027145,118.676,10.478,-0.318,2
423,1237651821637665004,659779303495460864,220.588658,3.270841,0.024186,105.507,10.2366,-3.7622,2
424,1237659326029365295,1319586348067219456,247.163474,39.518543,0.025177,109.913,10.3147,-4.0578,2
425,1237667537465770065,2746187309324986368,139.090349,17.727218,0.025961,113.401,10.2984,0.0655,2
426,1237663788494815378,2107831192341473280,124.064059,57.53054,0.027182,118.844,10.1965,-0.9542,2
427,1237663789031948360,2108919726485825536,123.911137,58.296843,0.026573,116.127,10.839,-3.5244,2
428,1237651821637468191,660981344632858624,220.157903,3.377034,0.02636,115.179,10.9497,-0.8658,2
429,1237663917879329004,2108875196264900608,124.114618,58.09024,0.027494,120.237,10.0369,-4.2336,2
430,1237654879665520898,659796345925691392,220.068332,3.520132,0.0274,119.817,10.1484,-9999.0,2
431,1237659326029430852,1319573978561406976,247.333317,39.428998,0.027753,121.391,10.6449,-3.7149,2
432,1237663789031948359,2108918077218383872,123.936834,58.320992,0.027054,118.271,11.1119,-3.1936,2
433,1237667323793899533,2512025142943574016,185.019858,27.975314,0.027695,121.132,10.6303,-3.748,2
434,1237659329778614376,1320773546267404288,246.869298,38.869107,0.027667,121.005,10.3934,-3.85,2
435,1237655472357310628,919949599156758528,247.256582,40.534865,0.027849,121.818,10.5141,-0.7875,2
436,1237663789031686258,2107810026742638592,123.33804,57.852236,0.026667,116.547,10.6707,-3.6307,2
437,1237663789031882835,2108871897730017280,123.857004,58.179056,0.026934,117.737,11.0471,-3.4081,2
438,1237667444581597368,2512006176367994880,184.79315,28.556911,0.026361,115.183,10.2485,-3.0451,2
439,1237659330315288970,1319601466352101376,246.795693,39.305124,0.025914,113.191,10.0689,-4.115,2
440,1237665356693897420,1190168602821552128,244.207912,35.701947,0.026859,117.4,10.4703,-3.8216,2
441,1237654879128715491,659791123245459456,220.247097,3.137084,0.026558,116.062,10.7934,-3.4262,2
442,1237663918416068922,2108887290892806144,123.445843,58.080501,0.02753,120.397,10.3485,0.0863,2
443,1237663918416134376,2108906257468385280,123.496848,58.250538,0.02597,113.44,10.3849,-4.0456,2
444,1237667444043612169,2509726064247334912,181.827124,28.24641,0.02763,120.841,10.3804,-4.0015,2
445,1237667324330836013,2514237360825198592,185.25087,28.534717,0.026453,115.595,10.051,-4.1504,2
446,1237651821637140587,659835928344291328,219.439301,3.308619,0.027799,121.597,10.126,-4.1317,2
447,1237667485919478024,2746177688598243328,138.896594,17.782171,0.027989,122.445,10.2359,-4.0646,2
449,1237659330852421885,1320802958203447296,247.688701,39.195244,0.030374,133.112,10.4421,-3.8029,2
450,1237665356693569711,1190162555507599360,244.349777,34.971354,0.030495,133.655,10.3784,-3.9961,2
451,1237667783889584310,2743993234760951808,139.293393,17.19106,0.028459,124.545,10.2412,-4.0634,2
453,1237651212287803521,399745074461698048,258.656852,57.305431,0.028127,123.059,10.5845,-3.69,2
454,1237654879665520759,660987117068904448,220.1083,3.598928,0.028139,123.116,10.5079,-3.7978,2
455,1237655373573128443,919961693784664064,247.567372,40.659748,0.028053,122.731,10.4792,-3.1227,2
456,1237659326028775735,1318433510024833024,246.088035,40.487429,0.030426,133.346,10.0299,-4.1855,2
457,1237655471820243164,1319698223375345664,246.507293,40.74308,0.028765,125.913,10.0154,-4.2514,2
458,1237659330852356137,1320804607470888960,247.636038,39.384192,0.030458,133.49,10.3565,-2.9081,2
